name,meaning,gender
Pashiali,Hope,Boy
Shasaita,Brilliance,Girl
Supaita,Love,Girl
Zaraika,Prosperity,Girl
Avruali,Peace,Girl
Ashloans,Prosperity,Boy
Vamaansh,Harmony,Boy
Anlait,Harmony,Girl
Bhdin,Brilliance,Girl
Vaviav,Strength,Boy
Papaita,Strength,Boy
Nanaesh,Peace,Boy
Adidiav,Grace,Girl
Naviav,Harmony,Boy
Vinaraj,Joy,Boy
Shinaansh,Harmony,Girl
Gakaa,Faith,Girl
Taran,Energy,Girl
Yadian,Kindness,Boy
Namaali,Energy,Boy
Rariika,Love,Girl
Praviav,Grace,Boy
Vidiika,Wisdom,Boy
Aaraika,Courage,Girl
Prayait,Blessing,Boy
Shashin,Wisdom,Girl
Garapreet,Grace,Girl
Raviita,Joy,Boy
Omtaan,Courage,Boy
Damaika,Victory,Boy
Deviika,Light,Girl
Varaesh,Light,Girl
Dapaya,Joy,Girl
Lamiay,Prosperity,Boy
Ashmaav,Light,Girl
Tariali,Joy,Girl
Saneesh,Energy,Girl
Yadidev,Joy,Girl
Dalaa,Brilliance,Boy
Ladideep,Energy,Boy
Nanaika,Peace,Boy
Yakaita,Joy,Boy
Patapreet,Prosperity,Girl
Kiloa,Prosperity,Girl
Armaesh,Harmony,Girl
Arria,Energy,Girl
Trivaali,Kindness,Boy
Aarsaans,Strength,Girl
Didian,Blessing,Boy
Demian,Energy,Girl
Yasadev,Love,Boy
Kiyapreet,Grace,Boy
Masaa,Blessing,Boy
Garaika,Joy,Girl
Prasaraj,Prosperity,Girl
Deniita,Divine,Girl
Haraika,Brilliance,Boy
Yaloita,Wisdom,Boy
Banean,Divine,Girl
Aalaansh,Divine,Boy
Katait,Joy,Girl
Ganaali,Kindness,Boy
Ishkadeep,Faith,Girl
Ripaa,Hope,Boy
Tripait,Strength,Boy
Bhnaika,Brilliance,Boy
Darudeep,Wisdom,Boy
Vitaya,Love,Boy
Diniika,Victory,Boy
Sutaan,Kindness,Boy
Radiay,Joy,Boy
Devaita,Blessing,Girl
Sumaay,Grace,Girl
Gataraj,Victory,Boy
Bhvaita,Courage,Boy
Sumaay,Joy,Boy
Ishpait,Blessing,Girl
Chalan,Kindness,Boy
Aylaesh,Hope,Boy
Rakaans,Light,Girl
Vinia,Grace,Girl
Vikaans,Blessing,Boy
Ranadeep,Faith,Girl
Nadiay,Brilliance,Boy
Shakan,Hope,Girl
Riraita,Courage,Girl
Zakaika,Love,Boy
Naloay,Courage,Boy
Shilaita,Love,Boy
Anshiav,Blessing,Girl
Kiyaali,Energy,Boy
Yasaali,Grace,Girl
Jaloansh,Divine,Boy
Anshiay,Joy,Boy
Riyan,Prosperity,Boy
Viviali,Divine,Boy
Saloya,Kindness,Girl
Arloya,Grace,Boy
Saneansh,Wisdom,Boy
Yasaraj,Kindness,Boy
Trilaika,Blessing,Boy
Gayadev,Grace,Boy
Namiita,Wisdom,Girl
Variali,Strength,Girl
Gataesh,Peace,Boy
Suviita,Kindness,Girl
Balaansh,Harmony,Girl
Aarrideep,Harmony,Girl
Chamaika,Strength,Girl
Daruali,Light,Girl
Sukait,Energy,Girl
Anraay,Peace,Boy
Ashyaita,Blessing,Boy
Aymiya,Love,Girl
Nanean,Divine,Girl
Ompaika,Prosperity,Boy
Aditaika,Joy,Girl
Damaita,Blessing,Girl
Zaloansh,Harmony,Boy
Deviit,Victory,Boy
Karipreet,Grace,Girl
Paviika,Divine,Boy
Lamidev,Blessing,Boy
Armiansh,Kindness,Boy
Devaya,Wisdom,Girl
Jasaesh,Hope,Girl
Bashian,Light,Boy
Anshiika,Brilliance,Girl
Anmiali,Strength,Girl
Yaniika,Kindness,Girl
Zaloya,Grace,Boy
Avshian,Strength,Girl
Aashideep,Love,Girl
Ommaansh,Kindness,Girl
Vikaita,Blessing,Girl
Makaans,Divine,Girl
Viraika,Harmony,Girl
Ansadev,Strength,Girl
Anmaan,Hope,Boy
Suyaya,Prosperity,Boy
Paraa,Courage,Girl
Aarpaya,Kindness,Girl
Ishshiali,Divine,Boy
Chakaesh,Courage,Boy
Chaviika,Victory,Girl
Makaya,Hope,Boy
Masaita,Peace,Boy
Arraita,Grace,Girl
Naviav,Brilliance,Boy
Ayvin,Brilliance,Boy
Chayadeep,Hope,Boy
Aarlaya,Divine,Girl
Arviay,Light,Boy
Damait,Divine,Boy
Praniansh,Brilliance,Boy
Riradeep,Brilliance,Girl
Triruay,Energy,Girl
Trivaali,Strength,Girl
Jadian,Harmony,Boy
Suviika,Peace,Girl
Pranaya,Energy,Boy
Paneika,Light,Boy
Ishradeep,Joy,Girl
Rasaika,Energy,Girl
Riruit,Blessing,Boy
Zariraj,Prosperity,Girl
Talodeep,Brilliance,Boy
Shiruay,Prosperity,Girl
Manidev,Faith,Girl
Hakait,Faith,Girl
Riraan,Strength,Boy
Vishiesh,Faith,Boy
Zaruan,Divine,Girl
Galaraj,Divine,Boy
Aarvaa,Grace,Girl
Laruans,Love,Girl
Shalopreet,Blessing,Girl
Chavaika,Courage,Boy
Mamiika,Courage,Boy
Rishia,Grace,Boy
Yakait,Brilliance,Boy
Aytaansh,Hope,Boy
Praruika,Harmony,Girl
Aarsan,Strength,Girl
Rasait,Love,Girl
Aymiika,Energy,Girl
Avkaa,Courage,Boy
Mamiraj,Courage,Girl
Kinadeep,Strength,Girl
Ashria,Divine,Girl
Ganaav,Kindness,Girl
Suyapreet,Light,Boy
Mapait,Joy,Girl
Tapaans,Faith,Boy
Maruika,Hope,Boy
Avdians,Faith,Boy
Riloika,Strength,Boy
Tayaa,Grace,Boy
Antaan,Prosperity,Girl
Gamaay,Divine,Girl
Radiika,Grace,Girl
Diruita,Victory,Boy
Vididev,Wisdom,Girl
Trisaya,Victory,Girl
Aarians,Wisdom,Girl
Deladeep,Divine,Girl
Jatadeep,Brilliance,Boy
Shiraita,Kindness,Girl
Laruika,Divine,Boy
Shitan,Prosperity,Girl
Aarnian,Brilliance,Girl
Yaraita,Harmony,Girl
Deshiika,Hope,Boy
Shinea,Grace,Girl
Haloit,Hope,Boy
Sushiika,Peace,Girl
Aavaika,Kindness,Boy
Galadev,Blessing,Girl
Chanedeep,Grace,Girl
Demaans,Peace,Boy
Rimaay,Light,Girl
Ishvadeep,Peace,Girl
Avrin,Harmony,Girl
Yapaay,Light,Boy
Rinait,Light,Girl
Laloraj,Courage,Boy
Viriali,Victory,Girl
Yaruit,Peace,Boy
Viridev,Courage,Boy
Garuika,Victory,Boy
Anloraj,Strength,Boy
Sharuit,Courage,Girl
Derua,Courage,Girl
Naruya,Light,Boy
Avvaansh,Faith,Girl
Aashiita,Grace,Boy
Hashidev,Prosperity,Boy
Ditadev,Grace,Girl
Adivapreet,Courage,Girl
Shalaraj,Harmony,Boy
Armiita,Wisdom,Girl
Ayyaika,Victory,Girl
Shineika,Light,Girl
Maneita,Love,Girl
Avpaansh,Light,Boy
Matan,Wisdom,Boy
Chashiraj,Love,Boy
Triniya,Harmony,Girl
Yapaika,Energy,Boy
Aartaya,Courage,Girl
Ashvidev,Peace,Boy
Virupreet,Victory,Boy
Bhshiit,Victory,Boy
Makaika,Brilliance,Boy
Dishiika,Peace,Girl
Kayaita,Harmony,Girl
Arsan,Joy,Boy
Anpaan,Love,Girl
Detaita,Peace,Boy
Pravipreet,Love,Boy
Panaraj,Energy,Girl
Sania,Blessing,Boy
Aarmait,Love,Boy
Sanaesh,Blessing,Boy
Vasadev,Harmony,Girl
Kiradev,Energy,Boy
Diloans,Hope,Girl
Rashideep,Peace,Boy
Lanaesh,Joy,Boy
Ashriraj,Hope,Boy
Ishshiita,Blessing,Girl
Banaika,Harmony,Girl
Taloita,Divine,Boy
Shiruay,Brilliance,Girl
Barudev,Kindness,Boy
Rinaika,Prosperity,Girl
Bashiesh,Harmony,Girl
Praraika,Kindness,Girl
Sataika,Light,Girl
Avshiansh,Courage,Girl
Shashiita,Energy,Boy
Derupreet,Divine,Boy
Tayaika,Light,Girl
Trimidev,Faith,Boy
Vamaesh,Blessing,Girl
Aarvaay,Light,Boy
Aarian,Divine,Girl
Aarnaesh,Courage,Boy
Aymiav,Peace,Boy
Kaviita,Harmony,Girl
Jamaav,Energy,Girl
Kiloav,Light,Girl
Divaya,Peace,Boy
Kipadev,Faith,Girl
Kaniav,Harmony,Girl
Omladev,Harmony,Girl
Arsaay,Courage,Boy
Suneraj,Harmony,Girl
Shishiya,Light,Girl
Zariit,Love,Girl
Ardiesh,Courage,Girl
Omnidev,Strength,Girl
Dishia,Grace,Boy
Kiyaika,Wisdom,Boy
Bhmaa,Love,Boy
Varideep,Light,Girl
Barupreet,Courage,Girl
Bhneita,Strength,Girl
Karuita,Courage,Boy
Zadiali,Love,Girl
Jarideep,Grace,Boy
Lamiali,Joy,Boy
Zaruika,Divine,Boy
Desaraj,Courage,Boy
Ishloesh,Strength,Boy
Ishkaya,Prosperity,Girl
Riniav,Peace,Boy
Raruika,Wisdom,Boy
Omniraj,Grace,Boy
Ashria,Blessing,Boy
Prayaesh,Light,Boy
Rimadeep,Love,Boy
Masadev,Courage,Girl
Arraans,Brilliance,Girl
Rilait,Joy,Boy
Zadiita,Wisdom,Girl
Gashiika,Victory,Boy
Zanaika,Energy,Boy
Nalaraj,Love,Girl
Balaya,Peace,Boy
Divaraj,Energy,Boy
Sapaali,Love,Boy
Chakaans,Peace,Boy
Chaniay,Strength,Boy
Ishshiika,Victory,Boy
Adishian,Peace,Boy
Anrait,Divine,Girl
Galaansh,Hope,Boy
Javait,Prosperity,Girl
Gamaans,Love,Boy
Arpapreet,Kindness,Girl
Aydiraj,Hope,Girl
Ashlait,Blessing,Boy
Chanaika,Joy,Boy
Avlaay,Light,Boy
Bhloraj,Peace,Boy
Kavaans,Faith,Girl
Mamiali,Blessing,Boy
Adiviansh,Light,Girl
Kipaika,Hope,Boy
Viraa,Faith,Girl
Adiloika,Prosperity,Boy
Pavaans,Grace,Girl
Dekaali,Victory,Girl
Kiruika,Courage,Boy
Kiriita,Hope,Boy
Ashtaika,Blessing,Girl
Ishyaay,Prosperity,Boy
Banadeep,Victory,Girl
Antan,Grace,Boy
Omshiansh,Joy,Girl
Charupreet,Light,Boy
Adinapreet,Victory,Girl
Pamadeep,Hope,Boy
Bhviesh,Kindness,Boy
Bhriansh,Brilliance,Boy
Aarrideep,Blessing,Boy
Shipaav,Hope,Boy
Adiradeep,Grace,Girl
Tadiika,Divine,Girl
Tataav,Grace,Boy
Depait,Grace,Boy
Kanaita,Blessing,Girl
Avnin,Light,Girl
Palaraj,Harmony,Girl
Samiav,Harmony,Boy
Sadiya,Brilliance,Girl
Ashlodeep,Energy,Boy
Jarin,Light,Boy
Tataan,Brilliance,Boy
Ishtait,Light,Boy
Chaniita,Harmony,Girl
Yamin,Wisdom,Girl
Kavaya,Harmony,Girl
Galadeep,Victory,Boy
Latadeep,Prosperity,Girl
Suneika,Wisdom,Girl
Dimiita,Blessing,Girl
Namaita,Divine,Girl
Zanapreet,Brilliance,Girl
Haviay,Peace,Boy
Bamaita,Wisdom,Boy
Kiyaali,Peace,Girl
Adiyadev,Strength,Boy
Batan,Peace,Boy
Yayaita,Strength,Boy
Aaniya,Grace,Boy
Gamiit,Harmony,Girl
Mariansh,Blessing,Girl
Tarians,Blessing,Girl
Javiita,Energy,Girl
Yashiraj,Harmony,Boy
Adividev,Divine,Boy
Shavaa,Harmony,Girl
Laraika,Light,Boy
Saraita,Love,Boy
Chanin,Energy,Boy
Namians,Light,Girl
Depadev,Strength,Boy
Visadev,Blessing,Girl
Zarupreet,Grace,Boy
Arruali,Hope,Girl
Haloansh,Joy,Boy
Ommaita,Blessing,Boy
Yasaav,Blessing,Girl
Suniika,Wisdom,Girl
Vikaika,Blessing,Girl
Trilaika,Blessing,Girl
Yaviav,Courage,Girl
Omyaika,Hope,Girl
Namiika,Prosperity,Boy
Yaruan,Light,Girl
Shinapreet,Blessing,Boy
Zanaay,Faith,Boy
Charuav,Kindness,Boy
Praniya,Strength,Girl
Suloita,Joy,Girl
Vania,Faith,Girl
Shanedev,Faith,Boy
Dineika,Grace,Girl
Deyaita,Brilliance,Boy
Prayan,Wisdom,Girl
Omriya,Prosperity,Boy
Damaesh,Peace,Boy
Zataesh,Love,Boy
Adimaita,Harmony,Girl
Adiyait,Blessing,Boy
Kipaansh,Joy,Girl
Chariika,Blessing,Girl
Viraay,Courage,Girl
Chayaesh,Victory,Boy
Avnaan,Peace,Girl
Taviesh,Faith,Girl
Jayaansh,Peace,Girl
Artaansh,Strength,Girl
Shineav,Love,Girl
Yapaita,Blessing,Boy
Kavaika,Love,Boy
Dipaav,Brilliance,Girl
Haruya,Brilliance,Boy
Janeansh,Energy,Boy
Zarudev,Hope,Girl
Avpaika,Harmony,Boy
Jashin,Hope,Girl
Ashnipreet,Prosperity,Girl
Denian,Energy,Girl
Bhviay,Faith,Girl
Mariav,Love,Girl
Shaloika,Blessing,Boy
Naloav,Love,Girl
Payaika,Brilliance,Boy
Zashiika,Divine,Girl
Ishriit,Courage,Girl
Aykan,Love,Boy
Rataan,Strength,Girl
Ripaa,Grace,Girl
Shamideep,Grace,Boy
Ardiesh,Grace,Girl
Adiraika,Energy,Boy
Aapaya,Strength,Girl
Kanedeep,Courage,Boy
Annaita,Harmony,Boy
Aarideep,Hope,Boy
Anvaya,Hope,Girl
Kipaesh,Light,Boy
Chaniit,Blessing,Boy
Gamia,Faith,Girl
Ishrudev,Joy,Girl
Suriita,Light,Girl
Zavaans,Wisdom,Boy
Shamaita,Courage,Boy
Ayran,Joy,Girl
Omsaika,Wisdom,Girl
Maraesh,Prosperity,Girl
Ashmaesh,Courage,Girl
Hataa,Peace,Boy
Aaniay,Faith,Girl
Aardin,Energy,Girl
Avneika,Harmony,Girl
Sulaita,Strength,Boy
Aaraan,Grace,Boy
Kivapreet,Hope,Girl
Daniav,Wisdom,Boy
Japaika,Wisdom,Girl
Tashiita,Harmony,Girl
Kilaika,Blessing,Girl
Ishvin,Hope,Girl
Kiniay,Wisdom,Boy
Vanaansh,Divine,Boy
Prariav,Strength,Girl
Viruika,Divine,Girl
Adinen,Energy,Girl
Prayait,Victory,Girl
Ashvaika,Wisdom,Boy
Triloesh,Hope,Girl
Banapreet,Courage,Boy
Jasaan,Blessing,Boy
Shivan,Faith,Boy
Rapaika,Harmony,Girl
Diniraj,Wisdom,Boy
Garadev,Love,Girl
Aanaay,Prosperity,Girl
Pariika,Joy,Girl
Tririika,Love,Boy
Ladiit,Strength,Girl
Sataya,Hope,Boy
Bhyaita,Hope,Girl
Zamait,Peace,Boy
Chaniya,Blessing,Girl
Rishiika,Courage,Boy
Pradiraj,Divine,Boy
Badiita,Victory,Boy
Chayaay,Energy,Girl
Pralaansh,Faith,Boy
Vakaay,Light,Girl
Omloraj,Victory,Girl
Kikaita,Divine,Girl
Shamiansh,Strength,Girl
Sumaali,Energy,Boy
Aarneika,Faith,Girl
Anmaansh,Harmony,Boy
Galaika,Hope,Boy
Ashpaita,Light,Girl
Arniita,Divine,Boy
Zavaali,Joy,Girl
Palopreet,Brilliance,Girl
Dinipreet,Victory,Girl
Naviali,Blessing,Boy
Omneita,Peace,Girl
Tapaan,Grace,Boy
Maradev,Strength,Boy
Raloika,Energy,Girl
Chalon,Hope,Girl
Aariesh,Kindness,Girl
Vikaali,Strength,Girl
Dinaali,Hope,Girl
Maneali,Prosperity,Boy
Dediit,Energy,Girl
Aarpaan,Wisdom,Girl
Aysaansh,Hope,Boy
Trimiesh,Energy,Boy
Vilaa,Brilliance,Boy
Dekaika,Strength,Boy
Suneya,Prosperity,Girl
Adipaan,Blessing,Girl
Pavaraj,Courage,Boy
Viloika,Joy,Boy
Tasaav,Joy,Girl
Ishlaali,Love,Boy
Samaans,Courage,Girl
Sumiita,Prosperity,Girl
Deviay,Victory,Boy
Dakait,Hope,Girl
Javaita,Joy,Girl
Adiripreet,Love,Girl
Aarnaan,Prosperity,Boy
Baloraj,Brilliance,Girl
Avshiika,Love,Boy
Pamiya,Prosperity,Boy
Aarruesh,Grace,Boy
Hanadeep,Brilliance,Girl
Vimiita,Victory,Girl
Davaika,Joy,Girl
Laraa,Harmony,Girl
Aypaa,Kindness,Girl
Rashiya,Love,Girl
Shilaans,Energy,Girl
Kaviika,Wisdom,Boy
Harideep,Light,Girl
Gataya,Kindness,Girl
Aaryaika,Joy,Girl
Ayyaika,Blessing,Boy
Varuansh,Blessing,Boy
Anneita,Brilliance,Boy
Rimaansh,Light,Boy
Dilodev,Peace,Girl
Garuan,Brilliance,Boy
Kasaita,Hope,Girl
Anvaans,Energy,Girl
Anvaita,Joy,Girl
Lalaa,Wisdom,Boy
Laraesh,Love,Girl
Narupreet,Faith,Boy
Ishyaa,Light,Boy
Avnaav,Peace,Boy
Aanan,Victory,Girl
Anyaans,Wisdom,Girl
Rivaav,Light,Girl
Kakaans,Kindness,Girl
Deradeep,Brilliance,Boy
Nayaali,Victory,Boy
Zaman,Prosperity,Boy
Kishian,Harmony,Girl
Adiran,Grace,Boy
Aavaya,Divine,Girl
Samaay,Prosperity,Girl
Zataita,Courage,Boy
Zanaika,Faith,Boy
Sumaraj,Joy,Girl
Suvaav,Wisdom,Boy
Ishvipreet,Hope,Boy
Sumia,Prosperity,Boy
Kimaika,Faith,Boy
Yamaansh,Love,Girl
Talapreet,Brilliance,Girl
Saniansh,Wisdom,Girl
Viruansh,Light,Boy
Salodeep,Brilliance,Boy
Galodeep,Faith,Boy
Avnaav,Light,Boy
Chaniansh,Light,Boy
Lavaansh,Light,Boy
Rariraj,Faith,Girl
Aarloansh,Faith,Boy
Prakaita,Love,Girl
Raruika,Light,Girl
Napaya,Faith,Girl
Ayripreet,Courage,Girl
Kalaan,Joy,Boy
Sumaesh,Hope,Girl
Mavaya,Light,Girl
Aariika,Light,Boy
Dapaika,Brilliance,Girl
Daloans,Victory,Girl
Omloay,Grace,Boy
Vashipreet,Joy,Girl
Arruika,Victory,Girl
Hanipreet,Prosperity,Boy
Trivaita,Light,Girl
Rikaav,Hope,Girl
Disan,Light,Boy
Prakaika,Light,Girl
Namin,Wisdom,Girl
Panapreet,Wisdom,Girl
Rirudev,Divine,Girl
Sharapreet,Hope,Girl
Arsan,Peace,Girl
Suneans,Brilliance,Boy
Vivians,Faith,Boy
Radiya,Hope,Girl
Zataika,Courage,Boy
Zasaya,Joy,Boy
Bhlaesh,Harmony,Girl
Kapait,Victory,Girl
Palaraj,Light,Boy
Aydiika,Harmony,Girl
Prayaraj,Kindness,Girl
Bashiya,Harmony,Girl
Aymadeep,Light,Boy
Zarupreet,Energy,Boy
Baruav,Brilliance,Girl
Adipaan,Love,Boy
Deviav,Victory,Girl
Bapait,Kindness,Girl
Ayvians,Grace,Girl
Shashidev,Prosperity,Girl
Adiyaraj,Divine,Girl
Janaya,Wisdom,Boy
Zamapreet,Energy,Girl
Dishiesh,Wisdom,Boy
Aysapreet,Grace,Boy
Avvaita,Victory,Boy
Dasait,Light,Boy
Omvaali,Hope,Boy
Vimiita,Love,Boy
Deruita,Grace,Girl
Ashmidev,Hope,Boy
Bataika,Energy,Boy
Bhraya,Hope,Girl
Ishmaesh,Peace,Boy
Nanapreet,Love,Boy
Jamaans,Faith,Boy
Aaria,Brilliance,Boy
Basaans,Faith,Boy
Shavin,Faith,Girl
Ishraika,Grace,Girl
Zataika,Love,Girl
Prapaita,Hope,Boy
Aarrua,Wisdom,Girl
Kanedev,Kindness,Boy
Aarnaav,Blessing,Boy
Armian,Joy,Girl
Janians,Blessing,Boy
Aakait,Energy,Boy
Paruesh,Kindness,Boy
Taneans,Peace,Girl
Lamaa,Blessing,Boy
Avyaansh,Strength,Boy
Gakan,Harmony,Boy
Varaika,Prosperity,Girl
Deneraj,Joy,Girl
Disan,Hope,Boy
Ayloya,Peace,Boy
Chamiika,Prosperity,Girl
Sanaali,Joy,Boy
Ishruika,Love,Boy
Hasaika,Prosperity,Boy
Rikaika,Courage,Girl
Yadiita,Prosperity,Boy
Prashiika,Peace,Boy
Shineika,Hope,Girl
Kaneit,Blessing,Girl
Ishladeep,Light,Boy
Haviav,Love,Girl
Dineita,Courage,Girl
Risaansh,Blessing,Boy
Shadiali,Kindness,Girl
Lavait,Blessing,Boy
Kiloika,Wisdom,Girl
Narin,Hope,Girl
Ashloit,Strength,Boy
Avneali,Blessing,Girl
Kavadeep,Blessing,Girl
Paneali,Divine,Girl
Javiya,Prosperity,Girl
Adiruansh,Blessing,Girl
Triraa,Light,Boy
Bhtaraj,Divine,Girl
Sharait,Light,Boy
Prariansh,Victory,Girl
Aadipreet,Love,Boy
Arvadev,Light,Girl
Aynea,Courage,Boy
Kidiansh,Victory,Girl
Janeesh,Joy,Girl
Adinait,Peace,Boy
Sharaay,Strength,Boy
Anlait,Brilliance,Boy
Tanaita,Victory,Boy
Bararaj,Peace,Boy
Gaviav,Peace,Girl
Kineika,Blessing,Girl
Ayrua,Victory,Girl
Avmiansh,Light,Boy
Haviya,Energy,Girl
Jalaita,Peace,Girl
Jarudev,Love,Girl
Kiyaans,Light,Boy
Aarriita,Joy,Boy
Dalaans,Grace,Girl
Baloit,Grace,Girl
Dimaay,Brilliance,Boy
Vineav,Prosperity,Girl
Tamiika,Joy,Boy
Aarmin,Harmony,Girl
Ashviesh,Harmony,Girl
Viparaj,Brilliance,Girl
Anruika,Hope,Boy
Rakaa,Peace,Boy
Avtaika,Brilliance,Boy
Ashraika,Divine,Boy
Aayadeep,Strength,Boy
Riviita,Love,Girl
Shakaita,Divine,Girl
Deruansh,Victory,Boy
Avloan,Harmony,Boy
Omkaita,Wisdom,Boy
Sapaansh,Harmony,Girl
Trishiita,Faith,Girl
Shadiika,Energy,Girl
Saruansh,Love,Boy
Raloansh,Faith,Girl
Omdiali,Victory,Girl
Chayaika,Faith,Boy
Aarkaansh,Faith,Girl
Viviita,Victory,Girl
Aynaav,Peace,Boy
Zaruika,Energy,Boy
Pasaita,Grace,Boy
Hadiika,Grace,Boy
Zaneans,Love,Girl
Tashin,Love,Boy
Nalodev,Prosperity,Girl
Naloay,Light,Boy
Sataya,Love,Boy
Vidiita,Grace,Boy
Avviit,Victory,Girl
Ishniika,Wisdom,Boy
Bhkaesh,Divine,Girl
Viriay,Prosperity,Boy
Maraali,Victory,Girl
Trimaans,Wisdom,Boy
Yataita,Harmony,Girl
Aapaya,Light,Boy
Aarkaan,Courage,Girl
Ladiit,Strength,Boy
Rinaika,Light,Boy
Yavan,Energy,Girl
Shivaika,Love,Boy
Kadiit,Brilliance,Girl
Lashiali,Wisdom,Boy
Ayraika,Courage,Boy
Aysadev,Wisdom,Boy
Adiriit,Harmony,Girl
Adiloika,Wisdom,Boy
Shanians,Light,Girl
Depaika,Harmony,Girl
Arshideep,Love,Girl
Artan,Love,Girl
Kiloa,Joy,Girl
Zasaan,Love,Girl
Visaita,Victory,Boy
Gavapreet,Kindness,Boy
Viyaraj,Victory,Girl
Maniav,Grace,Boy
Suruans,Wisdom,Boy
Aymiav,Divine,Boy
Aarpaav,Love,Boy
Delaya,Energy,Girl
Pavadeep,Peace,Boy
Visaraj,Peace,Girl
Omriesh,Blessing,Boy
Vimiansh,Victory,Girl
Aymiraj,Prosperity,Girl
Garaan,Brilliance,Girl
Lanaans,Courage,Girl
Prayaita,Strength,Girl
Aania,Strength,Boy
Chaneav,Brilliance,Boy
Aayan,Kindness,Girl
Triyaay,Faith,Boy
Pramaika,Faith,Boy
Saruan,Peace,Boy
Zakaesh,Faith,Girl
Shashiita,Courage,Girl
Deruans,Kindness,Girl
Charaali,Courage,Boy
Aymiav,Grace,Girl
Dimaita,Blessing,Girl
Chadiika,Brilliance,Girl
Ishneans,Wisdom,Boy
Papan,Kindness,Boy
Avvaans,Victory,Girl
Jamaika,Joy,Boy
Adisaay,Prosperity,Girl
Galoav,Peace,Girl
Kikaali,Peace,Girl
Adisaika,Strength,Boy
Zaniika,Peace,Girl
Yavaan,Blessing,Boy
Ashnedev,Love,Girl
Anneraj,Love,Girl
Haviita,Blessing,Boy
Ditan,Joy,Girl
Risaita,Harmony,Girl
Kaneali,Kindness,Boy
Arlaika,Love,Boy
Adiviika,Courage,Girl
Narudeep,Blessing,Boy
Shamiraj,Faith,Girl
Praraika,Brilliance,Boy
Chasaika,Joy,Girl
Vilaya,Energy,Boy
Yakapreet,Blessing,Boy
Bhlaa,Faith,Girl
Yaruali,Victory,Girl
Shimiita,Harmony,Girl
Diyaika,Blessing,Girl
Yaviesh,Peace,Boy
Aarsaali,Joy,Girl
Daloay,Hope,Girl
Bashiita,Grace,Girl
Ralaav,Courage,Girl
Depaita,Hope,Girl
Ralaay,Love,Boy
Risaesh,Brilliance,Boy
Shalaraj,Prosperity,Girl
Ashrua,Wisdom,Girl
Aarlaika,Strength,Girl
Charua,Strength,Boy
Riloika,Harmony,Boy
Panaay,Grace,Boy
Hanean,Harmony,Boy
Hashian,Love,Girl
Gavideep,Peace,Boy
Avdiika,Faith,Boy
Aypaav,Grace,Boy
Laruit,Kindness,Girl
Sulaita,Joy,Girl
Deruan,Divine,Girl
Arshiesh,Strength,Boy
Deraita,Strength,Girl
Lamaans,Blessing,Boy
Tanaansh,Love,Girl
Ashriraj,Wisdom,Girl
Aarneali,Wisdom,Girl
Baneans,Victory,Girl
Zanedeep,Divine,Girl
Ishnaika,Wisdom,Girl
Padian,Brilliance,Boy
Denia,Blessing,Boy
Paruesh,Courage,Boy
Daviay,Hope,Boy
Depaika,Joy,Girl
Pralaesh,Kindness,Boy
Sukaraj,Prosperity,Girl
Sulaav,Blessing,Boy
Sanaita,Brilliance,Girl
Aartapreet,Peace,Boy
Aaryaita,Grace,Girl
Omkan,Harmony,Boy
Aataesh,Peace,Boy
Bakaika,Faith,Girl
Banaali,Harmony,Girl
Shipaansh,Energy,Girl
Rididev,Love,Girl
Susapreet,Courage,Boy
Adimiali,Divine,Boy
Viniay,Prosperity,Girl
Ishdiit,Light,Girl
Avyaay,Prosperity,Girl
Mamadev,Joy,Girl
Shamin,Strength,Girl
Maloa,Kindness,Girl
Ashmaika,Brilliance,Boy
Aayaika,Faith,Girl
Maloika,Faith,Boy
Anmaita,Energy,Boy
Bhriya,Brilliance,Boy
Radia,Strength,Girl
Pradiya,Harmony,Boy
Omniit,Divine,Boy
Kataika,Faith,Girl
Shinaesh,Love,Girl
Avtaika,Harmony,Girl
Shishiali,Harmony,Girl
Radiika,Hope,Girl
Kiyan,Joy,Boy
Sushiit,Hope,Girl
Bhran,Light,Girl
Makan,Kindness,Boy
Charuika,Prosperity,Boy
Vidians,Blessing,Boy
Manaav,Faith,Boy
Gataesh,Kindness,Boy
Kimin,Blessing,Girl
Shiruika,Strength,Boy
Bhpaansh,Prosperity,Girl
Deyadev,Blessing,Girl
Gakan,Energy,Boy
Kikadeep,Grace,Boy
Arnean,Brilliance,Boy
Kamaika,Joy,Girl
Ayvaita,Hope,Girl
Panapreet,Divine,Boy
Ishshiika,Strength,Boy
Lanadev,Prosperity,Girl
Diman,Divine,Girl
Aavaans,Wisdom,Girl
Ramaesh,Faith,Boy
Sariika,Love,Boy
Suyaan,Strength,Boy
Ashmaya,Brilliance,Boy
Trimaesh,Kindness,Girl
Riviika,Brilliance,Girl
Jadiita,Energy,Boy
Ralaans,Wisdom,Girl
Aarvaika,Wisdom,Boy
Jakaika,Blessing,Girl
Aarriika,Hope,Boy
Arvaita,Peace,Girl
Shalaika,Light,Boy
Shakait,Strength,Girl
Viniita,Kindness,Boy
Shanadev,Energy,Boy
Vaviesh,Brilliance,Girl
Tashians,Courage,Boy
Tritait,Victory,Boy
Aysaika,Prosperity,Girl
Ayloraj,Prosperity,Boy
Anloav,Wisdom,Girl
Shadiita,Faith,Girl
Dipaali,Love,Girl
Gamaika,Faith,Girl
