name,meaning,gender
Varaika,Light,Girl
Sasaya,Victory,Boy
Aarraika,Harmony,Boy
Charaansh,Strength,Boy
Rakaan,Energy,Boy
Bhriesh,Hope,Girl
Chavian,Divine,Girl
Sumideep,Strength,Girl
Pasaika,Light,Girl
Malaans,Kindness,Girl
Aarlaansh,Kindness,Boy
Ardin,Love,Boy
Dilan,Wisdom,Girl
Nariika,Light,Boy
Yakadeep,Hope,Boy
Trisaika,Brilliance,Girl
Shayaita,Wisdom,Boy
Aaviika,Energy,Girl
Anyaika,Kindness,Girl
Ishruesh,Victory,Girl
Kavaika,Brilliance,Girl
Aarlaika,Peace,Girl
Maniay,Divine,Boy
Kayaa,Harmony,Girl
Tashia,Strength,Girl
Arkaika,Brilliance,Girl
Rataika,Grace,Boy
Rimiita,Kindness,Boy
Bhyaay,Hope,Boy
Ganaa,Peace,Boy
Bhtaraj,Joy,Boy
Jakaika,Strength,Boy
Bhshiita,Grace,Girl
Shayaika,Harmony,Boy
Rinaali,Love,Girl
Ardian,Light,Girl
Arradeep,Divine,Boy
Pratadeep,Love,Girl
Deniita,Strength,Girl
Bhyaansh,Kindness,Girl
Ramaali,Harmony,Boy
Aartaans,Grace,Girl
Yapaa,Peace,Boy
Sunaya,Energy,Girl
Jasaraj,Love,Girl
Javaali,Harmony,Girl
Haruit,Brilliance,Girl
Gapaika,Energy,Boy
Bhnaans,Harmony,Boy
Vikaya,Love,Girl
Bhsaali,Kindness,Boy
Napaika,Joy,Boy
Deviit,Kindness,Girl
Trishia,Kindness,Boy
Ditaya,Brilliance,Girl
Pashiesh,Energy,Boy
Deviansh,Peace,Girl
Varaika,Hope,Girl
Aarmaika,Peace,Girl
Adikaita,Joy,Boy
Damiraj,Kindness,Girl
Shimaa,Grace,Boy
Hamaali,Love,Girl
Prariika,Light,Girl
Charia,Love,Girl
Aamaans,Divine,Boy
Aaryaali,Hope,Boy
Deniika,Joy,Girl
Bamiesh,Love,Girl
Valaika,Light,Boy
Dasaita,Prosperity,Girl
Chamiali,Joy,Boy
Aarlaika,Prosperity,Boy
Aarmiay,Energy,Boy
Adipaa,Wisdom,Girl
Ishvaita,Light,Girl
Risaika,Joy,Girl
Aamiika,Peace,Boy
Dapaansh,Love,Girl
Aataika,Prosperity,Girl
Shiraav,Brilliance,Boy
Avsaa,Love,Boy
Raviesh,Brilliance,Girl
Aasaans,Victory,Girl
Ishpaya,Energy,Girl
Bhmiav,Joy,Boy
Aarviali,Harmony,Boy
Sanaesh,Divine,Boy
Kalaya,Grace,Boy
Sharaita,Victory,Girl
Aymiay,Joy,Boy
Armaika,Joy,Boy
Haniraj,Strength,Girl
Avsaesh,Divine,Girl
Diriesh,Strength,Girl
Ishkaali,Prosperity,Boy
Dekaay,Energy,Boy
Arnian,Kindness,Girl
Ishkaansh,Energy,Girl
Bhruika,Brilliance,Boy
Daraita,Harmony,Boy
Surua,Wisdom,Boy
Aaryaika,Peace,Boy
Jamaraj,Joy,Girl
Ashriya,Divine,Girl
Kalaika,Kindness,Boy
Gaviika,Light,Boy
Chavaika,Harmony,Boy
Vamiika,Grace,Girl
Mamaita,Grace,Girl
Chayaay,Energy,Girl
Nakaika,Grace,Girl
Jataika,Brilliance,Girl
Dalaav,Divine,Girl
Ishriesh,Harmony,Boy
Arriraj,Peace,Girl
Kariraj,Grace,Girl
Viyaan,Wisdom,Girl
Lania,Hope,Girl
Hamaan,Wisdom,Boy
Arnaika,Hope,Boy
Rivaya,Light,Boy
Dadiika,Grace,Girl
Jasaika,Joy,Girl
Aarvian,Peace,Girl
Savin,Prosperity,Girl
Lataa,Brilliance,Girl
Baruika,Divine,Boy
Trivin,Energy,Girl
Ayraita,Energy,Girl
Prakaita,Energy,Boy
Jataali,Energy,Girl
Divaans,Brilliance,Girl
Dadiika,Love,Girl
Kipadeep,Joy,Girl
Pataita,Joy,Boy
Adipaita,Love,Girl
Kipaika,Wisdom,Boy
Shilaans,Joy,Girl
Chalaya,Strength,Girl
Demaya,Prosperity,Boy
Adiriita,Wisdom,Girl
Ayshiika,Strength,Boy
Dashiansh,Prosperity,Boy
Mashiika,Kindness,Boy
Omsaay,Love,Boy
Hasaesh,Hope,Girl
Kasaika,Energy,Girl
Dashiali,Love,Girl
Anvaita,Joy,Girl
Vipaika,Joy,Girl
Jaraita,Energy,Boy
Paraans,Wisdom,Girl
Shapaita,Joy,Boy
Lamiali,Grace,Boy
Ravaika,Wisdom,Girl
Bhkan,Love,Girl
Demadeep,Victory,Boy
Shiniit,Kindness,Boy
Adinaika,Brilliance,Boy
Yasan,Harmony,Boy
Derideep,Grace,Girl
Davaali,Love,Boy
Banaya,Kindness,Boy
Paniika,Peace,Boy
Praviesh,Joy,Boy
Ommiesh,Victory,Boy
Maruraj,Brilliance,Girl
Kaviika,Strength,Girl
Omkadeep,Divine,Boy
Bayaay,Brilliance,Boy
Shinians,Wisdom,Boy
Sanaans,Love,Boy
Adinia,Brilliance,Boy
Taruali,Wisdom,Boy
Andians,Divine,Girl
Dapaa,Victory,Girl
Aaraay,Peace,Boy
Kimiika,Hope,Boy
Deraa,Joy,Boy
Virun,Wisdom,Girl
Ashdia,Grace,Girl
Kidideep,Prosperity,Boy
Pratait,Love,Girl
Gataans,Joy,Boy
Suviav,Light,Girl
Shasaraj,Brilliance,Girl
Gadin,Divine,Boy
Kanaika,Energy,Girl
Javin,Wisdom,Girl
Chavan,Divine,Girl
Dapaika,Grace,Girl
Bamiika,Kindness,Boy
Malait,Strength,Girl
Sutan,Light,Girl
Tririika,Peace,Boy
Adiyan,Brilliance,Boy
Praraav,Grace,Girl
Aymia,Love,Girl
Kaviita,Kindness,Girl
Mariita,Grace,Girl
Galaans,Brilliance,Boy
Bhmaika,Prosperity,Boy
Bapaika,Harmony,Girl
Lariay,Joy,Boy
Jariay,Grace,Girl
Pakaika,Hope,Girl
Pavaika,Wisdom,Boy
Adikaans,Peace,Boy
Aaviika,Energy,Boy
Annaika,Love,Girl
Vinaansh,Energy,Boy
Yanaesh,Divine,Boy
Shaniansh,Grace,Girl
Shiviita,Brilliance,Girl
Barin,Victory,Girl
Rinaita,Joy,Boy
Anraan,Joy,Girl
Vakadeep,Joy,Girl
Sashiali,Grace,Boy
Gataika,Love,Boy
Kimaika,Grace,Boy
Diruita,Strength,Boy
Bhkaan,Grace,Girl
Bhraesh,Harmony,Boy
Prapaan,Strength,Girl
Prashiit,Love,Boy
Shipaesh,Prosperity,Girl
Bhmiita,Victory,Girl
Omnaali,Love,Boy
Ishraika,Strength,Girl
Malaesh,Brilliance,Girl
Avruav,Love,Girl
Kishiika,Wisdom,Boy
Sanaans,Energy,Girl
Prapaita,Brilliance,Boy
Vimiita,Love,Boy
Avshiesh,Prosperity,Boy
Ishdiesh,Kindness,Boy
Chariav,Grace,Boy
Jaraesh,Grace,Boy
Ririya,Kindness,Boy
Adimiika,Energy,Boy
Badiav,Energy,Girl
Aarniit,Divine,Boy
Sulaay,Grace,Boy
Davaesh,Light,Boy
Suraita,Energy,Boy
Aarmiav,Kindness,Girl
Rimiansh,Light,Girl
Deshiraj,Kindness,Girl
Omdiika,Kindness,Girl
Vikaita,Peace,Boy
Prakaita,Divine,Boy
Pataika,Light,Girl
Aymaika,Prosperity,Boy
Aarmadeep,Strength,Girl
Ishraans,Joy,Boy
Masait,Energy,Boy
Ashraita,Light,Boy
Ririn,Love,Boy
Supaita,Divine,Boy
Dasaansh,Hope,Girl
Dilaita,Brilliance,Girl
Rivaraj,Grace,Girl
Japadeep,Strength,Girl
Chakaesh,Light,Boy
Dipaesh,Energy,Boy
Dikaesh,Strength,Boy
Sashiali,Grace,Girl
Bariika,Peace,Girl
Ashvaali,Light,Boy
Malaa,Love,Boy
Pranian,Divine,Girl
Riyaika,Light,Boy
Yaraya,Wisdom,Girl
Paviita,Light,Boy
Aarshiita,Grace,Girl
Kiniesh,Strength,Girl
Dinaika,Love,Girl
Diviansh,Hope,Girl
Trinaraj,Joy,Girl
Rilaa,Brilliance,Girl
Prakadeep,Victory,Girl
Rataans,Prosperity,Boy
Shivaya,Love,Boy
Depaita,Harmony,Boy
Ashviya,Strength,Girl
Tridiita,Victory,Boy
Kinaa,Grace,Girl
Sharuya,Harmony,Girl
Anmaa,Joy,Boy
Diviit,Harmony,Girl
Shamiika,Strength,Girl
Avmaa,Prosperity,Boy
Ashshiya,Light,Girl
Tashiita,Prosperity,Boy
Pasaraj,Harmony,Boy
Shidiita,Hope,Boy
Avdiesh,Wisdom,Boy
Lasaika,Strength,Boy
Tanideep,Brilliance,Boy
Kidiansh,Love,Girl
Tadiika,Strength,Boy
Chavin,Peace,Boy
Paruya,Harmony,Girl
Shiruav,Energy,Girl
Namiita,Kindness,Boy
Deriraj,Grace,Boy
Taruya,Divine,Girl
Namaita,Energy,Girl
Adimian,Harmony,Girl
Trivaika,Joy,Boy
Shatait,Hope,Boy
Trishiav,Hope,Boy
Yamait,Kindness,Boy
Gasaita,Peace,Girl
Dediita,Wisdom,Girl
Ayraan,Brilliance,Boy
Gariika,Wisdom,Girl
Balaav,Joy,Girl
Arpadeep,Light,Girl
Pralaesh,Prosperity,Boy
Sumiika,Kindness,Boy
Ishpait,Love,Girl
Omsaika,Harmony,Girl
Ramaika,Light,Boy
Omshiita,Strength,Boy
Bhraika,Kindness,Boy
Aarmaita,Kindness,Girl
Varua,Grace,Girl
Larian,Hope,Girl
Gashiesh,Prosperity,Boy
Vitaya,Prosperity,Girl
Vamian,Energy,Boy
Lavin,Prosperity,Boy
Anniita,Victory,Boy
Aarvaika,Peace,Boy
Pravaa,Grace,Girl
Chalaa,Kindness,Girl
Triviav,Wisdom,Boy
Trivaika,Love,Boy
Kashiita,Prosperity,Boy
Adivaya,Wisdom,Girl
Kataika,Grace,Girl
Sataan,Love,Girl
Ripadeep,Strength,Girl
Bhshiraj,Strength,Boy
Rashiav,Divine,Boy
Arsadeep,Wisdom,Boy
Ayruika,Wisdom,Boy
Shariraj,Kindness,Boy
Gadiesh,Harmony,Boy
Delaansh,Joy,Girl
Aynaav,Light,Boy
Chanan,Peace,Boy
Riraika,Prosperity,Boy
Larian,Divine,Boy
Kinia,Peace,Boy
Disaika,Joy,Girl
Arpaans,Victory,Girl
Pranaraj,Victory,Girl
Aykaika,Hope,Boy
Takaan,Kindness,Boy
Aarmaa,Joy,Girl
Aarraika,Love,Boy
Aaryaita,Prosperity,Girl
Jasaesh,Harmony,Girl
Hamaansh,Hope,Boy
Aarraay,Victory,Boy
Shivin,Victory,Girl
Palaa,Brilliance,Boy
Varaesh,Light,Boy
Viraika,Light,Girl
Kavaika,Brilliance,Girl
Shashiya,Victory,Girl
Gakan,Energy,Boy
Haniav,Grace,Girl
Kimaali,Victory,Boy
Dediita,Victory,Girl
Kivaraj,Kindness,Boy
Ririita,Harmony,Boy
Omdiita,Energy,Boy
Rashians,Grace,Girl
Kariita,Grace,Boy
Jaraansh,Prosperity,Girl
Devaali,Victory,Girl
Shaniya,Divine,Girl
Maraika,Brilliance,Girl
Viriav,Love,Girl
Omriraj,Love,Boy
Taviika,Harmony,Boy
Bapaika,Energy,Boy
Riniay,Love,Boy
Vakait,Peace,Boy
Adiyaali,Wisdom,Girl
Shamiika,Divine,Boy
Naruika,Grace,Boy
Trimaay,Prosperity,Boy
Avshiita,Wisdom,Girl
Chaman,Prosperity,Boy
Ashtaika,Hope,Boy
Shikaan,Light,Girl
Arnaya,Hope,Girl
Pakaay,Brilliance,Boy
Chaniika,Joy,Boy
Chayaav,Joy,Boy
Aartaan,Prosperity,Girl
Triruita,Divine,Boy
Pravia,Hope,Girl
Adishiansh,Joy,Girl
Chavian,Victory,Boy
Gapaay,Divine,Boy
Bhraan,Grace,Girl
Lavaali,Prosperity,Girl
Ishnaay,Victory,Boy
Taniika,Hope,Girl
Ishvia,Love,Boy
Shiniit,Hope,Boy
Shisaesh,Wisdom,Girl
Vishiesh,Hope,Boy
Ishnaesh,Peace,Girl
Diniay,Light,Boy
Viviita,Victory,Girl
Anmaali,Strength,Boy
Vaviita,Kindness,Girl
Kayaay,Strength,Boy
Omria,Hope,Girl
Kivians,Peace,Girl
Pramiansh,Light,Girl
Sapaika,Grace,Boy
Arnaraj,Energy,Girl
Dimiika,Strength,Boy
Omvaya,Energy,Girl
Andiika,Peace,Girl
Tariika,Energy,Girl
Sashian,Wisdom,Boy
Baniika,Peace,Boy
Ashmaika,Divine,Girl
Kirua,Hope,Boy
Arlaav,Victory,Girl
Bhvians,Peace,Boy
Triruit,Kindness,Girl
Aynian,Strength,Boy
Omniika,Kindness,Girl
Aanians,Kindness,Girl
Bakaita,Joy,Girl
Gadiika,Joy,Girl
Aaryaita,Peace,Boy
Rikaa,Prosperity,Boy
Mapaita,Hope,Girl
Vamians,Light,Boy
Mashiav,Strength,Boy
Arvaika,Light,Girl
Aaviita,Kindness,Girl
Maniya,Joy,Boy
Vavaa,Victory,Girl
Avmaraj,Energy,Girl
Shayaika,Divine,Boy
Arriika,Victory,Girl
Ridians,Love,Boy
Chaniita,Wisdom,Girl
Sutait,Peace,Boy
Omvaesh,Brilliance,Girl
Aartaika,Wisdom,Boy
Aakan,Joy,Girl
Vasait,Energy,Boy
Ayruali,Harmony,Boy
Banaansh,Prosperity,Girl
Bhsaav,Grace,Boy
Ashsaita,Energy,Girl
Omvaali,Light,Girl
Dayan,Energy,Girl
Tamiika,Peace,Boy
Shanideep,Brilliance,Boy
Ishruika,Energy,Girl
Shimiika,Divine,Boy
Deshiesh,Kindness,Girl
Aypait,Divine,Boy
Chakaesh,Hope,Boy
Prapadeep,Divine,Girl
Tritait,Divine,Boy
Sumaika,Love,Girl
Savaan,Hope,Girl
Yapaika,Energy,Girl
Sanaika,Divine,Girl
Aariika,Brilliance,Boy
Hakaika,Harmony,Girl
Adiruya,Light,Boy
Haraika,Prosperity,Girl
Tamaika,Wisdom,Girl
Varaika,Grace,Boy
Ashsan,Brilliance,Girl
Jamaika,Love,Boy
Ankaay,Love,Boy
Arsaali,Harmony,Girl
Jataika,Light,Girl
Sukaay,Brilliance,Boy
Naniraj,Prosperity,Girl
Anyaya,Joy,Boy
Shariraj,Joy,Girl
Aarkaans,Harmony,Boy
Yavaay,Wisdom,Girl
Lakaraj,Wisdom,Boy
Kimaay,Love,Boy
Adishiansh,Light,Girl
Antadeep,Light,Girl
Shavaika,Divine,Girl
Shayan,Grace,Girl
Kiruita,Wisdom,Girl
Dapan,Energy,Girl
Rilaika,Joy,Boy
Ommiesh,Divine,Girl
Visaa,Grace,Girl
Naraika,Kindness,Boy
Kakaraj,Brilliance,Boy
Pakadeep,Light,Girl
Tritaika,Love,Girl
Galaita,Harmony,Girl
Saniesh,Prosperity,Boy
Trisaraj,Harmony,Girl
Diruya,Kindness,Boy
Kiriika,Divine,Boy
Vayaans,Wisdom,Girl
Anmaita,Wisdom,Boy
Lavaa,Light,Boy
Jariya,Light,Girl
Shiraay,Brilliance,Girl
Artaita,Strength,Boy
Charaay,Hope,Boy
Ishruya,Peace,Girl
Rashiav,Energy,Girl
Triraans,Divine,Girl
Sutaita,Prosperity,Boy
Samiesh,Kindness,Boy
Mapaika,Kindness,Boy
Japaan,Victory,Boy
Vamaika,Brilliance,Girl
Halaika,Wisdom,Girl
Aypaika,Joy,Girl
Hatadeep,Strength,Girl
Yashiay,Wisdom,Boy
Vataika,Victory,Boy
Aasaika,Joy,Girl
Kalaesh,Harmony,Girl
Ditan,Light,Girl
Bhnaika,Joy,Boy
Ayraita,Peace,Girl
Jamiya,Love,Boy
Damia,Victory,Boy
Tariraj,Harmony,Boy
Kisaika,Wisdom,Boy
Tridiit,Energy,Boy
Disaali,Light,Girl
Garan,Divine,Boy
Jashiya,Love,Girl
Tashiika,Peace,Boy
Hamaika,Grace,Girl
Lanaika,Wisdom,Boy
Arraay,Joy,Boy
Aamaali,Kindness,Girl
Vaviika,Energy,Girl
Avyait,Brilliance,Boy
Bayan,Divine,Boy
Shayaans,Kindness,Boy
Jamiav,Victory,Boy
Yayaa,Grace,Girl
Aditaa,Joy,Boy
Arruraj,Grace,Boy
Dariika,Hope,Boy
Dikaa,Grace,Girl
Bhraika,Prosperity,Boy
Pamiraj,Divine,Girl
Arruita,Wisdom,Girl
Lamaans,Grace,Girl
Jamiika,Wisdom,Girl
Dapaika,Wisdom,Girl
Andiav,Joy,Boy
Jakaali,Light,Girl
Mavaa,Divine,Girl
Aaraans,Joy,Girl
Dirian,Prosperity,Girl
Makaa,Wisdom,Boy
Rashiika,Hope,Girl
Rakaika,Prosperity,Boy
Bashiay,Love,Girl
Aynians,Hope,Boy
Suvians,Wisdom,Girl
Aarsait,Love,Boy
Adipaansh,Light,Boy
Bhdiika,Kindness,Boy
Manaita,Hope,Boy
Karuay,Light,Boy
Praruika,Brilliance,Girl
Trirudeep,Wisdom,Boy
Aariay,Prosperity,Girl
Riniika,Prosperity,Boy
Avdiita,Strength,Girl
Varaan,Strength,Boy
Aysaita,Brilliance,Boy
Yavaesh,Divine,Girl
Hamia,Joy,Boy
Deshiika,Victory,Girl
Gashideep,Joy,Girl
Pravideep,Harmony,Girl
Ashmaraj,Victory,Girl
Shishiit,Harmony,Girl
Dimiika,Harmony,Boy
Ashrideep,Kindness,Girl
Pamiika,Harmony,Girl
Virua,Wisdom,Girl
Kamiya,Brilliance,Boy
Arnadeep,Prosperity,Boy
Aarpaa,Brilliance,Girl
Daniit,Brilliance,Girl
Shaniika,Hope,Boy
Anvaa,Peace,Girl
Kakaansh,Love,Boy
Aasaika,Light,Girl
Chamaya,Light,Boy
Anyaya,Divine,Girl
Trilaika,Hope,Boy
Kisaay,Hope,Girl
Arpaika,Wisdom,Girl
Denaay,Wisdom,Boy
Shataika,Joy,Boy
Manaika,Kindness,Boy
Ashmaika,Kindness,Boy
Yapaika,Brilliance,Girl
Pramaika,Divine,Girl
Gadiraj,Wisdom,Girl
Ridiya,Grace,Girl
Bamiita,Light,Boy
Didian,Divine,Boy
Shimaika,Love,Girl
Adisaita,Divine,Girl
Taria,Grace,Boy
Anmaita,Love,Boy
Hamaansh,Love,Boy
Vaviika,Strength,Boy
Yariita,Light,Girl
Vavaesh,Brilliance,Girl
Diviika,Joy,Boy
Sanaika,Divine,Girl
Bayaay,Wisdom,Girl
Disaay,Energy,Girl
Radiay,Grace,Boy
Maraa,Harmony,Girl
Rishia,Victory,Boy
Mataika,Peace,Boy
Aaraya,Energy,Girl
Yashiav,Victory,Boy
Trishiika,Energy,Girl
Kamiita,Prosperity,Girl
Nanaans,Peace,Boy
Shadia,Wisdom,Girl
Samaay,Victory,Boy
Masaesh,Prosperity,Boy
Gakaita,Grace,Girl
Raruita,Joy,Boy
Ishruika,Energy,Boy
Aarnaav,Strength,Boy
Diyaan,Peace,Girl
Ashkaan,Strength,Boy
Navaans,Hope,Boy
Avnaali,Kindness,Girl
Deriraj,Joy,Girl
Malaay,Prosperity,Girl
Radideep,Energy,Girl
Maniav,Victory,Boy
Ravaan,Wisdom,Boy
Ashshiav,Prosperity,Girl
Anshiita,Hope,Girl
Tririita,Peace,Girl
Pramaya,Love,Boy
Hayaita,Energy,Girl
Ommaansh,Joy,Girl
Aamaay,Energy,Boy
Garadeep,Divine,Girl
Yaraika,Energy,Boy
Dirians,Love,Boy
Adinaita,Peace,Boy
Adiriraj,Brilliance,Boy
Taniika,Victory,Girl
Ramiesh,Brilliance,Boy
Aarviika,Hope,Girl
Riniit,Kindness,Boy
Bamaay,Kindness,Girl
Aamiita,Divine,Girl
Riria,Prosperity,Girl
Naraika,Energy,Girl
Trivaika,Light,Boy
Sulaan,Victory,Girl
Banin,Hope,Boy
Pramiay,Prosperity,Boy
Shitaali,Grace,Boy
Shimiay,Kindness,Boy
Tashiesh,Joy,Girl
Aytaesh,Strength,Girl
Taniali,Peace,Boy
Aymiika,Harmony,Girl
Raraans,Peace,Girl
Deshiali,Prosperity,Girl
Ishnaya,Light,Girl
Ayvait,Kindness,Boy
Aataesh,Harmony,Boy
Ridiansh,Kindness,Boy
Yavaika,Victory,Girl
Kariita,Strength,Boy
Avvaika,Kindness,Boy
Chaviav,Hope,Boy
Supaesh,Prosperity,Girl
Dalaa,Victory,Girl
Tamaika,Divine,Boy
Aanaika,Wisdom,Boy
Adiniali,Kindness,Girl
Gavaav,Hope,Girl
Aartaav,Energy,Boy
Suriit,Grace,Girl
Ravaay,Harmony,Girl
Hamiika,Grace,Boy
Yaparaj,Strength,Girl
Kivaali,Peace,Boy
Gasaesh,Kindness,Boy
Shisadeep,Brilliance,Boy
Aymaika,Energy,Girl
Kiyaay,Love,Boy
Kanadeep,Grace,Girl
Yanideep,Prosperity,Girl
Trinaita,Prosperity,Boy
Rararaj,Joy,Boy
Diyaika,Kindness,Girl
Saruika,Prosperity,Girl
Omdians,Kindness,Girl
Yanians,Prosperity,Girl
Chadian,Prosperity,Boy
Aavaa,Love,Boy
Anraan,Wisdom,Boy
Arpaita,Grace,Girl
Aynaita,Harmony,Boy
Chanaav,Hope,Girl
Sutaraj,Prosperity,Girl
Yariika,Prosperity,Boy
Suradeep,Grace,Boy
Deyaita,Harmony,Boy
Risaans,Harmony,Boy
Mashiali,Divine,Girl
Avsaraj,Brilliance,Girl
Aynaay,Brilliance,Girl
Ishmait,Prosperity,Girl
Rimia,Love,Girl
Barait,Divine,Boy
Desaav,Kindness,Girl
Kiriika,Prosperity,Boy
Navaan,Brilliance,Boy
Katadeep,Energy,Girl
Ayruans,Joy,Girl
Shidiita,Kindness,Boy
Balaesh,Wisdom,Boy
Hariika,Wisdom,Girl
Sukait,Joy,Girl
Detait,Kindness,Boy
Arnait,Prosperity,Boy
Devaali,Hope,Boy
Mayan,Harmony,Girl
Kiraika,Kindness,Girl
Garadeep,Brilliance,Girl
Omshiav,Grace,Boy
Raraika,Harmony,Boy
Aardiav,Brilliance,Boy
Tataita,Love,Boy
Jayaita,Prosperity,Girl
Hamideep,Peace,Girl
Depaika,Hope,Girl
Avriita,Brilliance,Boy
Yaviika,Light,Boy
Hakaesh,Love,Boy
Saraita,Peace,Girl
Ashmia,Harmony,Girl
Sunia,Victory,Girl
Demian,Light,Boy
Avpaya,Prosperity,Boy
Maraan,Prosperity,Boy
Pariesh,Victory,Girl
Pradin,Energy,Boy
Vaniika,Harmony,Boy
Kavaay,Prosperity,Boy
Kimiika,Energy,Boy
Shipaav,Peace,Girl
Vivin,Grace,Girl
Gamiit,Love,Girl
Demaika,Divine,Boy
Chamaesh,Wisdom,Boy
Deniika,Strength,Girl
Savaay,Light,Girl
Varuita,Divine,Boy
Trishiansh,Kindness,Boy
Kayaesh,Light,Boy
Aataansh,Prosperity,Girl
Hadiali,Strength,Boy
Ayshiika,Hope,Girl
Shashiansh,Light,Girl
Tadiya,Light,Girl
Chasaa,Grace,Girl
Bakaans,Brilliance,Boy
Arkait,Prosperity,Girl
Arpaav,Grace,Girl
Dirait,Wisdom,Girl
Ramaay,Grace,Boy
Aarmiika,Brilliance,Boy
Ishraika,Victory,Girl
Yasaita,Kindness,Boy
Omsaans,Light,Boy
Ishkaay,Prosperity,Boy
Mamiika,Hope,Boy
Kitaya,Wisdom,Boy
Payaay,Joy,Girl
Jataans,Joy,Boy
Dasaita,Joy,Girl
Anvians,Harmony,Girl
Gamaika,Light,Boy
Kivadeep,Strength,Girl
Aataav,Hope,Girl
Karaans,Strength,Boy
Ashrideep,Wisdom,Boy
Gayaansh,Light,Girl
Ashvian,Joy,Boy
Triruika,Strength,Girl
Tavaraj,Grace,Girl
Arvan,Grace,Girl
Samaika,Victory,Boy
Hanaika,Grace,Boy
Anlaika,Victory,Boy
Sumians,Harmony,Girl
Gapaita,Kindness,Girl
Riruika,Divine,Girl
Nayaesh,Hope,Boy
Nashiay,Peace,Girl
Takaika,Light,Boy
Aaraya,Hope,Boy
Pramaika,Energy,Boy
Anyait,Light,Boy
Rariesh,Peace,Boy
Ganiika,Kindness,Boy
Bhyan,Prosperity,Girl
Lakaika,Wisdom,Girl
Ayvaan,Harmony,Girl
Havaita,Light,Girl
Bhlaika,Brilliance,Boy
Vashiika,Grace,Girl
Pamiika,Harmony,Girl
Risaika,Joy,Girl
Sutaika,Victory,Boy
Arpaita,Hope,Boy
Anraa,Peace,Boy
Shivaika,Divine,Boy
Omlaika,Light,Girl
Shitaav,Love,Girl
Lavaay,Hope,Boy
Basaika,Divine,Girl
Shivin,Divine,Boy
Gayan,Love,Boy
Bhmait,Divine,Boy
Adiyaali,Energy,Boy
Diruay,Grace,Boy
Avmiika,Brilliance,Girl
Sukaa,Light,Girl
Vashiika,Strength,Boy
Avniraj,Wisdom,Boy
Trikaika,Kindness,Boy
Pavait,Brilliance,Boy
Anman,Brilliance,Boy
Dashin,Peace,Boy
Ishkaita,Harmony,Boy
Varua,Divine,Boy
Avnaesh,Prosperity,Boy
Anyaita,Divine,Boy
Haviita,Kindness,Girl
Shamiika,Strength,Boy
Yavaansh,Joy,Girl
Prapaa,Love,Girl
Gapaesh,Hope,Boy
Triniya,Victory,Boy
Karaita,Love,Girl
Andiali,Divine,Girl
Pavan,Harmony,Girl
Tamaan,Grace,Girl
Kipaans,Strength,Girl
Chayaans,Wisdom,Boy
Shanaansh,Wisdom,Girl
Shadiita,Divine,Boy
Adinaita,Strength,Girl
Ayrua,Joy,Boy
Ishshiali,Joy,Boy
Arpaa,Peace,Boy
Arviika,Strength,Boy
Saraika,Hope,Girl
Jamiesh,Strength,Girl
Praraav,Energy,Boy
Aanaika,Energy,Girl
Ripaali,Energy,Boy
Sumiav,Hope,Girl
Kashiita,Kindness,Boy
Vamiya,Wisdom,Girl
Ishviika,Light,Girl
Bashiansh,Kindness,Boy
Rimaraj,Energy,Girl
Susaa,Joy,Boy
Lashideep,Harmony,Boy
Mamiya,Energy,Boy
Vaviav,Brilliance,Girl
Yayaika,Harmony,Boy
Kikaali,Strength,Girl
Kiniav,Peace,Boy
Aariita,Hope,Girl
Bhriansh,Energy,Boy
Bhvaa,Peace,Boy
Naruans,Divine,Boy
Havin,Strength,Boy
Lashiit,Prosperity,Boy
Aalaa,Wisdom,Girl
Kiria,Wisdom,Boy
Aaryaika,Prosperity,Girl
Nataay,Kindness,Girl
Omyaika,Grace,Boy
Bhraika,Energy,Girl
Rishia,Prosperity,Boy
Shavadeep,Love,Girl
Jalaika,Kindness,Boy
Trivaraj,Love,Boy
Pramia,Victory,Boy
Vishiali,Harmony,Girl
Ishrudeep,Brilliance,Boy
Praraika,Grace,Girl
Aakaita,Energy,Girl
Pamians,Grace,Boy
Suruansh,Kindness,Boy
Aykan,Joy,Girl
Yavaika,Wisdom,Girl
Ridiika,Love,Girl
Hamaita,Love,Girl
Kikaa,Brilliance,Boy
Yaraya,Kindness,Boy
Ririika,Energy,Girl
Trikaa,Victory,Girl
Arlaan,Peace,Boy
Aarpaita,Love,Boy
Varaans,Victory,Girl
Diriali,Light,Boy
Ishnaans,Divine,Girl
Omnaika,Light,Girl
Chavians,Joy,Boy
Gamiita,Brilliance,Girl
Rayaraj,Love,Boy
Padiika,Kindness,Boy
Vaniav,Brilliance,Boy
Disaita,Victory,Girl
Aarviika,Peace,Boy
Avsaan,Peace,Boy
Lamaan,Joy,Boy
Papaali,Light,Boy
Artaya,Love,Boy
Kinaika,Energy,Girl
Kitaika,Energy,Boy
Dinaika,Brilliance,Boy
Bhraav,Grace,Boy
Dakaay,Energy,Girl
Sutan,Energy,Boy
Diniav,Prosperity,Girl
Dasaav,Hope,Boy
Aavaali,Strength,Boy
Lanaansh,Divine,Girl
Omraita,Grace,Boy
Bashians,Brilliance,Girl
Anyaika,Hope,Boy
Daniay,Energy,Girl
Demiika,Kindness,Girl
Shimaya,Wisdom,Boy
Arshiit,Brilliance,Girl
Bavaali,Wisdom,Boy
Omsaika,Energy,Boy
